D:\Code\DQN\flappyrl\agent.py:48: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = torch.cuda.amp.GradScaler(enabled=(device.type == "cuda"))
[train] device=cuda  algo=rainbow  n_envs=8
[train] starting — target 300000 env-steps
step     2000 | loss None | eps 0.962 | buf    1872 | score50   0.00 (max 0) | 2422.7 st/s
step   214000 | loss 0.0006 | eps 0.050 | buf  209302 | score50   0.64 (max 2) |  523.5 st/s
step   216000 | loss 0.0011 | eps 0.050 | buf  211280 | score50   0.76 (max 3) |  523.8 st/s
step   218000 | loss 0.0022 | eps 0.050 | buf  213250 | score50   0.62 (max 3) |  523.3 st/s
step   220000 | loss 0.0019 | eps 0.050 | buf  215222 | score50   0.58 (max 3) |  523.6 st/s
step   222000 | loss 0.0056 | eps 0.050 | buf  217196 | score50   0.52 (max 3) |  523.3 st/s
step   224000 | loss 0.0021 | eps 0.050 | buf  219170 | score50   0.38 (max 2) |  523.6 st/s
  >> EVAL @ 225000: mean=2.30 max=11 (best_mean=2.30)
step   226000 | loss 0.0017 | eps 0.050 | buf  221146 | score50   0.46 (max 2) |  515.5 st/s
step   228000 | loss 0.0013 | eps 0.050 | buf  223116 | score50   0.42 (max 2) |  515.4 st/s
step   230000 | loss 0.0027 | eps 0.050 | buf  225090 | score50   0.40 (max 2) |  515.3 st/s
step   232000 | loss 0.0032 | eps 0.050 | buf  227064 | score50   0.40 (max 2) |  515.6 st/s
step   234000 | loss 0.0048 | eps 0.050 | buf  229033 | score50   0.32 (max 4) |  515.5 st/s
step   236000 | loss 0.0008 | eps 0.050 | buf  231002 | score50   0.34 (max 4) |  515.4 st/s
step   238000 | loss 0.0004 | eps 0.050 | buf  232978 | score50   0.34 (max 4) |  515.9 st/s
step   240000 | loss 0.0024 | eps 0.050 | buf  234946 | score50   0.34 (max 4) |  515.9 st/s
step   242000 | loss 0.0005 | eps 0.050 | buf  236920 | score50   0.32 (max 2) |  515.8 st/s
step   244000 | loss 0.0004 | eps 0.050 | buf  238891 | score50   0.32 (max 2) |  516.2 st/s
step   246000 | loss 0.0079 | eps 0.050 | buf  240866 | score50   0.26 (max 2) |  516.1 st/s
step   248000 | loss 0.0014 | eps 0.050 | buf  242840 | score50   0.38 (max 3) |  516.4 st/s
step   250000 | loss 0.0026 | eps 0.050 | buf  244816 | score50   0.38 (max 3) |  516.6 st/s
  >> EVAL @ 250000: mean=3.50 max=17 (best_mean=3.50)
step   252000 | loss 0.0044 | eps 0.050 | buf  246788 | score50   0.42 (max 3) |  507.0 st/s
step   254000 | loss 0.0047 | eps 0.050 | buf  248762 | score50   0.38 (max 2) |  507.4 st/s
step   256000 | loss 0.0031 | eps 0.050 | buf  250732 | score50   0.40 (max 2) |  507.9 st/s
step   258000 | loss 0.0016 | eps 0.050 | buf  252704 | score50   0.34 (max 2) |  508.1 st/s
step   260000 | loss 0.0025 | eps 0.050 | buf  254676 | score50   0.26 (max 2) |  508.2 st/s
step   262000 | loss 0.0004 | eps 0.050 | buf  256650 | score50   0.30 (max 2) |  508.8 st/s
step   264000 | loss 0.0003 | eps 0.050 | buf  258620 | score50   0.34 (max 2) |  509.2 st/s
step   266000 | loss 0.0008 | eps 0.050 | buf  260588 | score50   0.28 (max 2) |  509.4 st/s
step   268000 | loss 0.0034 | eps 0.050 | buf  262144 | score50   0.20 (max 2) |  509.6 st/s
step   270000 | loss 0.0033 | eps 0.050 | buf  262144 | score50   0.16 (max 1) |  510.1 st/s
step   272000 | loss 0.0009 | eps 0.050 | buf  262144 | score50   0.26 (max 3) |  509.8 st/s
step   274000 | loss 0.0015 | eps 0.050 | buf  262144 | score50   0.28 (max 3) |  509.9 st/s
  >> EVAL @ 275000: mean=1.40 max=6 (best_mean=3.50)
step   276000 | loss 0.0013 | eps 0.050 | buf  262144 | score50   0.28 (max 3) |  505.5 st/s
step   278000 | loss 0.0015 | eps 0.050 | buf  262144 | score50   0.32 (max 3) |  505.9 st/s
step   280000 | loss 0.0037 | eps 0.050 | buf  262144 | score50   0.20 (max 2) |  506.3 st/s
step   282000 | loss 0.0020 | eps 0.050 | buf  262144 | score50   0.24 (max 2) |  506.2 st/s
step   284000 | loss 0.0025 | eps 0.050 | buf  262144 | score50   0.24 (max 3) |  506.7 st/s
step   286000 | loss 0.0007 | eps 0.050 | buf  262144 | score50   0.28 (max 3) |  507.0 st/s
step   288000 | loss 0.0002 | eps 0.050 | buf  262144 | score50   0.30 (max 3) |  506.9 st/s
step   290000 | loss 0.0014 | eps 0.050 | buf  262144 | score50   0.26 (max 3) |  507.2 st/s
step   292000 | loss 0.0002 | eps 0.050 | buf  262144 | score50   0.20 (max 2) |  507.6 st/s
step   294000 | loss 0.0012 | eps 0.050 | buf  262144 | score50   0.20 (max 2) |  507.6 st/s
step   296000 | loss 0.0029 | eps 0.050 | buf  262144 | score50   0.28 (max 2) |  507.9 st/s
step   298000 | loss 0.0026 | eps 0.050 | buf  262144 | score50   0.40 (max 4) |  507.9 st/s
step   300000 | loss 0.0008 | eps 0.050 | buf  262144 | score50   0.42 (max 4) |  507.9 st/s
  >> EVAL @ 300000: mean=1.50 max=5 (best_mean=3.50)
[train] DONE. final eval mean=1.50 max=5 best_mean=3.50
[train] final checkpoint -> checkpoints\rainbow_pn\ckpt_final.pt
